date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,movingAverage,standardDeviation,BollingerBandsUpper,BollingerBandsLower,change,gain,loss,AvgU,AvgD,rs,rsi
2013-11-17,434.53,447.47,406.92,412.07,17983.46,434.53,447.47,406.92,412.07,17983.46,0.0,1.0,289.873,84.50847992953167,458.8899598590633,120.85604014093664,22.529999999999973,22.529999999999973,0.0,13.23125182372983,1.7969049976257454,7.363356349507799,88.04307794371512
2013-11-18,477.38,480.0,434.53,434.53,25991.6,477.38,480.0,434.53,434.53,25991.6,0.0,1.0,303.911,91.25251967105267,486.41603934210536,121.40596065789467,42.85000000000002,42.85000000000002,0.0,15.346876693463415,1.6685546406524778,9.197706997154205,90.19387397305039
2013-11-19,669.01,669.55,471.23,478.1,57089.08,669.01,669.55,471.23,478.1,57089.08,0.0,1.0,327.127,119.40339508970186,565.9337901794038,88.32020982059629,191.63,191.63,0.0,27.938528358216026,1.549372166320158,18.032161004009467,94.74573591622448
2013-11-20,536.01,755.0,378.0,669.0,71560.95,536.01,755.0,378.0,669.0,71560.95,0.0,1.0,344.0505,123.96889773245576,591.9882954649115,96.11270453508848,-133.0,0.0,133.0,25.942919189772027,10.938702725868719,2.371663243797652,70.34104749815832
2013-11-21,599.0,619.0,440.0,536.01,57711.51,599.0,619.0,440.0,536.01,57711.51,0.0,1.0,363.82349999999997,131.67625387469738,627.1760077493948,100.4709922506052,62.99000000000001,62.99000000000001,0.0,28.589139247645456,10.157366816878096,2.814621128001404,73.78507677579161
2013-11-22,720.0,730.0,580.37,600.0,30720.73,720.0,730.0,580.37,600.0,30720.73,0.0,1.0,389.716,148.10185475934452,685.919709518689,93.51229048131097,121.0,121.0,0.0,35.189915015670785,9.431840615672517,3.7309700671995127,78.86268596512284
2013-11-23,795.0,799.8,683.2,720.0,25125.13,795.0,799.8,683.2,720.0,25125.13,0.0,1.0,419.22299999999996,166.9256290782155,753.0742581564309,85.37174184356894,75.0,75.0,0.0,38.03349251455144,8.758137714553053,4.342646091457626,81.28268309594934
2013-11-24,829.15,874.81,785.0,794.0,20338.86,829.15,874.81,785.0,794.0,20338.86,0.0,1.0,450.18049999999994,182.74481671604,815.6701334320799,84.69086656791995,34.14999999999998,34.14999999999998,0.0,37.75610019208348,8.132556449227835,4.64258691935281,82.27763232906128
2013-11-25,800.05,842.78,747.0,829.15,20130.69,800.05,842.78,747.0,829.15,20130.69,0.0,1.0,478.8415,190.6514945977831,860.1444891955662,97.53851080443377,-29.100000000000023,0.0,29.100000000000023,35.05923589264895,9.630230988568707,3.6405394568692095,78.4507812228654
2013-11-26,817.88,838.2,770.1,800.01,23042.05,817.88,838.2,770.1,800.01,23042.05,0.0,1.0,507.59049999999996,196.46353197088206,900.5175639417641,114.66343605823585,17.83000000000004,17.83000000000004,0.0,33.828576186031164,8.942357346528084,3.7829595569858636,79.09244290933995
2013-11-27,916.3,919.0,801.0,811.95,29793.03,916.3,919.0,801.0,811.95,29793.03,0.0,1.0,540.2435,207.6652656833008,955.5740313666016,124.91296863339846,98.41999999999996,98.41999999999996,0.0,38.44224931560037,8.303617536061793,4.629578511853354,82.23668081199239
2013-11-28,963.98,969.0,879.99,915.01,30325.53,963.98,969.0,879.99,915.01,30325.53,0.0,1.0,573.8925,219.3480272336998,1012.5885544673997,135.19644553260042,47.680000000000064,47.680000000000064,0.0,39.10208865020035,7.710501997771665,5.071276638213809,83.5289995895459
2013-11-29,1012.98,1050.18,931.0,963.98,36898.59,1012.98,1050.18,931.0,963.98,36898.59,0.0,1.0,607.8415,232.41934798696155,1072.6801959739232,143.0028040260769,49.0,49.0,0.0,39.80908231804318,7.159751855073688,5.560120395769424,84.75637732739031
2013-11-30,1131.99,1141.0,988.22,1012.0,21873.31,1131.99,1141.0,988.22,1012.0,21873.31,0.0,1.0,647.379,251.18113878863997,1149.74127757728,145.01672242272008,119.00999999999999,119.00999999999999,0.0,45.466290723897245,6.648341008282712,6.8387422767956565,87.24285140793297
2013-12-01,1119.52,1163.0,1080.0,1131.99,12907.56,1119.52,1163.0,1080.0,1131.99,12907.56,0.0,1.0,687.205,260.0324380473371,1207.2698760946741,167.14012390532582,-12.470000000000027,0.0,12.470000000000027,42.21869852933315,7.064173793405376,5.976452415248561,85.6660672147024
2013-12-02,955.0,1123.11,795.6,1119.52,61544.38,955.0,1123.11,795.6,1119.52,61544.38,0.0,1.0,717.7595,253.38878630683865,1224.5370726136773,210.9819273863227,-164.51999999999998,0.0,164.51999999999998,39.20307720580936,18.31101852244785,2.140955575887246,68.16255512567943
2013-12-03,1047.47,1057.0,925.16,955.0,31516.73,1047.47,1057.0,925.16,955.0,31516.73,0.0,1.0,752.385,248.47097628877071,1249.3269525775413,255.44304742245856,92.47000000000003,92.47000000000003,0.0,43.00785740539441,17.00308862798729,2.5294144108972625,71.6666879096871
2013-12-04,1055.0,1088.0,1000.0,1037.11,12567.59,1055.0,1088.0,1000.0,1037.11,12567.59,0.0,1.0,785.4599999999999,242.1305626049065,1269.721125209813,301.19887479018695,7.529999999999973,7.529999999999973,0.0,40.47372473358052,15.788582297416768,2.563480619802234,71.93754907931847
2013-12-05,1132.01,1153.27,1052.1,1055.0,14433.51,1132.01,1153.27,1052.1,1055.0,14433.51,0.0,1.0,821.2130000000001,237.60302140334855,1296.4190428066972,346.006957193303,77.00999999999999,77.00999999999999,0.0,43.08345868118192,14.660826419029856,2.9386787244994106,74.61077508607673
2013-12-06,1023.87,1138.58,848.42,1135.0,55262.66,1023.87,1138.58,848.42,1135.0,55262.66,0.0,1.0,851.8065,220.9482024622873,1293.7029049245746,409.91009507542543,-108.13999999999999,0.0,108.13999999999999,40.006068775383206,21.33791024624201,1.8748822313763829,65.21596644599808
2013-12-07,814.91,1033.13,796.73,1020.51,52688.66,814.91,1033.13,796.73,1020.51,52688.66,0.0,1.0,870.8254999999999,198.35524780382266,1267.5359956076452,474.1150043923546,-208.96000000000004,0.0,208.96000000000004,37.1484924342844,34.739488085796154,1.069344843036798,51.67552651434917
2013-12-08,693.3,844.0,542.38,809.72,79852.42,693.3,844.0,542.38,809.72,79852.42,0.0,1.0,881.6215,180.92396653305147,1243.469433066103,519.773566933897,-121.61000000000001,0.0,121.61000000000001,34.49502868897838,40.94452465109644,0.8424820896792278,45.725388289983435
2013-12-09,787.0,797.0,651.0,693.3,27465.08,787.0,797.0,651.0,693.3,27465.08,0.0,1.0,887.521,175.46774302148168,1238.4564860429632,536.5855139570366,93.70000000000005,93.70000000000005,0.0,38.723955211194216,38.01991574744669,1.0185176492347912,50.458694261152765
2013-12-10,899.9,899.99,766.66,787.0,28510.04,899.9,899.99,766.66,787.0,28510.04,0.0,1.0,905.7155,154.74292907831668,1215.2013581566334,596.2296418433666,112.89999999999998,112.89999999999998,0.0,44.02224412468034,35.304207479771925,1.246940443285791,55.495037574842875
2013-12-11,979.23,989.6,895.01,899.91,22694.68,979.23,989.6,895.01,899.91,22694.68,0.0,1.0,924.7270000000001,137.47025496831208,1199.6675099366244,649.7864900633759,79.33000000000004,79.33000000000004,0.0,46.544226687203185,32.78247837407393,1.4197897473185783,58.67409550320966
2013-12-12,879.04,988.0,804.0,979.07,31708.38,879.04,988.0,804.0,979.07,31708.38,0.0,1.0,932.6790000000001,129.36541886821018,1191.4098377364205,673.9481622635797,-100.19000000000005,0.0,100.19000000000005,43.219639066688664,37.59730134735437,1.149540991450173,53.47844009593151
2013-12-13,871.22,898.9,832.01,879.04,13973.52,871.22,898.9,832.01,879.04,13973.52,0.0,1.0,936.49,126.17949779246229,1188.8489955849245,684.1310044150755,-7.819999999999936,0.0,7.819999999999936,40.13252199049662,35.47035125111477,1.1314385275289691,53.083329071689185
2013-12-14,885.98,920.42,850.0,871.22,14766.95,885.98,920.42,850.0,871.22,14766.95,0.0,1.0,939.3314999999999,124.26032725375636,1187.8521545075125,690.8108454924871,14.759999999999991,14.759999999999991,0.0,38.32019899117544,32.936754733178006,1.1634479262334414,53.77748695153491
2013-12-15,850.78,895.0,841.01,888.47,7426.55,850.78,895.0,841.01,888.47,7426.55,0.0,1.0,941.868,121.7601838213569,1185.3883676427138,698.3476323572862,-35.200000000000045,0.0,35.200000000000045,35.58304192037719,33.09841510937958,1.0750678484992928,51.80880467483467
2013-12-16,862.0,869.98,803.51,850.78,11638.0,862.0,869.98,803.51,850.78,11638.0,0.0,1.0,944.074,119.77914972762908,1183.6322994552581,704.5157005447418,11.220000000000027,11.220000000000027,0.0,33.84282464035026,30.734242601566756,1.1011439285842377,52.40687768239629
2013-12-17,691.0,864.0,651.34,861.98,58806.7,691.0,864.0,651.34,861.98,58806.7,0.0,1.0,932.809,132.45275212813016,1197.7145042562602,667.9034957437397,-171.0,0.0,171.0,31.42548002318238,40.75322527288341,0.7711163917151957,43.538436848208846
2013-12-18,673.62,750.0,612.51,690.5,43034.03,673.62,750.0,612.51,690.5,43034.03,0.0,1.0,918.2909999999999,144.24444883599537,1206.7798976719907,629.8021023280091,-17.379999999999995,0.0,17.379999999999995,29.180802878669358,39.08370918196317,0.7466231708667015,42.74666587047597
2013-12-19,520.0,680.7,382.21,675.0,137070.18,520.0,680.7,382.21,675.0,137070.18,0.0,1.0,893.642,167.46421602366618,1228.5704320473324,558.7135679526677,-153.62,0.0,153.62,27.09645981590726,47.264872811822954,0.5732895955054655,36.438911001714175
2013-12-20,685.0,700.0,492.91,520.0,56734.11,685.0,700.0,492.91,520.0,56734.11,0.0,1.0,871.2924999999999,163.7669591659861,1198.826418331972,543.7585816680278,165.0,165.0,0.0,36.9467126861996,43.888810468121314,0.8418253375318951,45.70603522372909
2013-12-21,610.0,719.97,570.0,685.1,40959.74,610.0,719.97,570.0,685.1,40959.74,0.0,1.0,845.8165000000001,162.74763619513905,1171.3117723902783,520.321227609722,-75.0,0.0,75.0,34.30766178004249,46.11103829182694,0.7440227557427054,42.66129861510079
2013-12-22,595.03,648.88,550.0,610.0,19218.17,595.03,648.88,550.0,610.0,19218.17,0.0,1.0,827.818,169.78980511828536,1167.3976102365707,488.23838976342927,-14.970000000000027,0.0,14.970000000000027,31.85711451003945,43.886678413839306,0.7258948651715135,42.05904309816557
2013-12-23,612.66,690.0,575.61,595.07,17673.23,612.66,690.0,575.61,595.07,17673.23,0.0,1.0,806.0775000000001,168.01252421596763,1142.1025484319352,470.05245156806484,17.629999999999995,17.629999999999995,0.0,30.840892045036636,40.75191566999364,0.7567961294085944,43.07819881544032
2013-12-24,654.76,665.0,607.77,612.66,13100.16,654.76,665.0,607.77,612.66,13100.16,0.0,1.0,786.0655,160.4698577196945,1107.005215439389,465.12578456061107,42.10000000000002,42.10000000000002,0.0,31.645114041819735,37.84106455070838,0.8362638424036446,45.5415950089714
2013-12-25,652.99,668.8,628.11,654.76,12795.8,652.99,668.8,628.11,654.76,12795.8,0.0,1.0,762.1145,140.6412781165729,1043.3970562331458,480.83194376685424,-1.7699999999999818,0.0,1.7699999999999818,29.384748753118323,35.264559939943496,0.8332657150170412,45.452533595725676
2013-12-26,679.01,681.24,636.99,653.57,6653.01,679.01,681.24,636.99,653.57,6653.01,0.0,1.0,744.8715,127.37499718609588,999.6214943721917,490.12150562780823,26.019999999999982,26.019999999999982,0.0,29.144409556467018,32.745662801376106,0.8900235042804585,47.09060507791383
2013-12-27,747.0,764.32,677.57,679.01,28028.64,747.0,764.32,677.57,679.01,28028.64,0.0,1.0,741.476,126.31038605460438,994.0967721092088,488.85522789079124,67.99000000000001,67.99000000000001,0.0,31.919094588147942,30.4066868869921,1.0497393124998056,51.21330825331014
2013-12-28,721.08,762.1,702.26,747.83,16261.66,721.08,762.1,702.26,747.83,16261.66,0.0,1.0,742.865,125.90481833094161,994.6746366618833,491.05536333811676,-25.91999999999996,0.0,25.91999999999996,29.63915926042309,30.08620925220694,0.9851410329551218,49.62574530478676
2013-12-29,715.0,736.01,682.22,723.98,13385.19,715.0,736.01,682.22,723.98,13385.19,0.0,1.0,739.2650000000001,125.60543951932235,990.4758790386447,488.0541209613554,-6.080000000000041,0.0,6.080000000000041,27.522076456107154,28.37148001990645,0.9700613586882558,49.24015967371497
2013-12-30,728.0,732.0,703.45,715.0,8121.31,728.0,732.0,703.45,715.0,8121.31,0.0,1.0,730.6700000000001,119.78129605330945,970.232592106619,491.10740789338115,13.0,13.0,0.0,26.48478528067093,26.344945732770277,1.0053080218619204,50.13234929008542
2013-12-31,736.51,740.0,722.81,728.01,6600.24,736.51,740.0,722.81,728.01,6600.24,0.0,1.0,718.534,104.60703430106027,927.7480686021205,509.3199313978795,8.509999999999991,8.509999999999991,0.0,25.2008720463373,24.46316389471526,1.0301558765986685,50.74269855202429
2014-01-01,732.0,739.0,709.0,736.51,7919.32,732.0,739.0,709.0,736.51,7919.32,0.0,1.0,711.182,97.6697227017238,906.5214454034476,515.8425545965524,-4.509999999999991,0.0,4.509999999999991,23.400809757313205,23.0379379022356,1.0157510562194192,50.390699441055006
2014-01-02,754.9,757.99,729.01,732.0,7907.64,754.9,757.99,729.01,732.0,7907.64,0.0,1.0,705.366,90.86447539286789,887.0949507857358,523.6370492142642,22.899999999999977,22.899999999999977,0.0,23.365037631790834,21.392370909218773,1.0922135620658093,52.20373206009523
2014-01-03,784.19,798.7,742.5,751.88,15134.17,784.19,798.7,742.5,751.88,15134.17,0.0,1.0,700.2764999999999,82.6993446976522,865.6751893953043,534.8778106046956,29.290000000000077,29.290000000000077,0.0,23.788249229520062,19.864344415703147,1.1975350775087745,54.49446926992195
2014-01-04,809.4,818.99,767.62,784.19,14860.26,809.4,818.99,767.62,784.19,14860.26,0.0,1.0,698.2075000000001,79.17850258983472,856.5645051796696,539.8504948203306,25.209999999999923,25.209999999999923,0.0,23.88980285598291,18.445462671724353,1.2951587759630645,56.43002957037719
2014-01-05,828.79,830.0,790.2,808.24,10990.14,828.79,830.0,790.2,808.24,10990.14,0.0,1.0,696.547,75.84059849447421,848.2281969889484,544.8658030110516,19.389999999999986,19.389999999999986,0.0,23.568388366269847,17.127929623744038,1.3760208550598874,57.912827327654284
2014-01-06,905.0,948.0,826.07,828.79,24075.95,905.0,948.0,826.07,828.79,24075.95,0.0,1.0,707.2470000000001,88.97551857851589,885.1980371570319,529.2959628429683,76.21000000000004,76.21000000000004,0.0,27.328503482964862,15.904506079190895,1.718286839395841,63.21212369838581
2014-01-07,919.24,995.0,876.0,905.0,25886.91,919.24,995.0,876.0,905.0,25886.91,0.0,1.0,719.528,100.31791908989314,920.1638381797864,518.8921618202137,14.240000000000009,14.240000000000009,0.0,26.3936103770388,14.76846993067726,1.7871594349942541,64.12117701468839
2014-01-08,785.0,943.0,785.0,915.8,34063.52,785.0,943.0,785.0,915.8,34063.52,0.0,1.0,732.778,89.49387597983876,911.7657519596776,553.7902480403225,-134.24,0.0,134.24,24.5083524929646,23.3021506499146,1.0517635415362152,51.26144023149613
2014-01-09,823.45,849.79,765.0,785.0,26315.76,823.45,849.79,765.0,785.0,26315.76,0.0,1.0,739.7005,90.94653637541252,921.593572750825,557.807427249175,38.450000000000045,38.450000000000045,0.0,25.50418445775285,21.637711317777843,1.1786914097887173,54.10088847337141
2014-01-10,824.76,848.0,779.78,823.94,25302.24,824.76,848.0,779.78,823.94,25302.24,0.0,1.0,750.4385,87.43749137316094,925.3134827463218,575.5635172536781,1.3099999999999454,1.3099999999999454,0.0,23.776028425056214,20.09216050936514,1.183348521129621,54.19879188675659
2014-01-11,852.61,861.4,799.41,825.5,12846.16,852.61,861.4,799.41,825.5,12846.16,0.0,1.0,763.3174999999999,82.15224114411005,927.62198228822,599.0130177117798,27.850000000000023,27.850000000000023,0.0,24.067026394695063,18.65700618726763,1.2899725793691097,56.33135483764171
2014-01-12,896.59,909.96,849.51,851.63,16130.92,896.59,909.96,849.51,851.63,16130.92,0.0,1.0,777.5139999999999,79.22781558332443,935.9696311666487,619.0583688333511,43.98000000000002,43.98000000000002,0.0,25.489381652216846,17.324362888177088,1.471302686092539,59.53551114448331
2014-01-13,844.05,905.0,826.46,895.0,12189.18,844.05,905.0,826.46,895.0,12189.18,0.0,1.0,786.9784999999999,74.98450648914783,936.9475129782957,637.0094870217042,-52.54000000000008,0.0,52.54000000000008,23.668711534201357,19.839765539021588,1.192993510313862,54.400229854903685
2014-01-14,823.0,844.05,783.11,844.04,19366.39,823.0,844.05,783.11,844.04,19366.39,0.0,1.0,795.479,68.33751700586082,932.1540340117217,658.8039659882784,-21.049999999999955,0.0,21.049999999999955,21.9780892817584,19.926210857662902,1.102973838767064,52.44829100744867
2014-01-15,815.99,837.0,800.0,823.99,9729.54,815.99,837.0,800.0,823.99,9729.54,0.0,1.0,802.328,62.680394618043714,927.6887892360874,676.9672107639126,-7.009999999999991,0.0,7.009999999999991,20.408225761632803,19.003624367829836,1.07391228991985,51.781953129818866
2014-01-16,841.14,850.26,805.18,815.99,12267.77,841.14,850.26,805.18,815.99,12267.77,0.0,1.0,807.035,61.83589159601147,930.706783192023,683.363216807977,25.149999999999977,25.149999999999977,0.0,20.746923921516174,17.64622262727056,1.17571473282071,54.03809217656269
2014-01-17,814.4,849.0,810.01,841.14,8215.45,814.4,849.0,810.01,841.14,8215.45,0.0,1.0,811.7009999999999,58.43593990543471,928.5728798108694,694.8291201891304,-26.74000000000001,0.0,26.74000000000001,19.26500078426502,18.295778153894098,1.0529752067508882,51.29020571161034
2014-01-18,797.2,821.0,765.0,814.4,17114.94,797.2,821.0,765.0,814.4,17114.94,0.0,1.0,815.8109999999999,53.99891615871364,923.8088323174272,707.8131676825726,-17.199999999999932,0.0,17.199999999999932,17.88892929967466,18.217508285758797,0.9819635604974037,49.544985592518415
2014-01-19,810.0,817.12,796.0,796.97,5486.84,810.0,817.12,796.0,796.97,5486.84,0.0,1.0,819.9110000000001,49.94131923936747,919.793638478735,720.0283615212651,12.799999999999955,12.799999999999955,0.0,17.525434349697896,16.916257693918883,1.0360113133058975,50.88435936162421
2014-01-20,842.07,842.07,791.01,810.0,8418.01,842.07,842.07,791.01,810.0,8418.01,0.0,1.0,825.1890000000001,46.09299568892155,917.3749913778431,733.003008622157,32.07000000000005,32.07000000000005,0.0,18.56433189614805,15.707953572924678,1.1818428040267972,54.1671838981981
2014-01-21,826.02,845.0,815.0,841.5,6968.16,826.02,845.0,815.0,841.5,6968.16,0.0,1.0,829.89,40.549666492236035,910.9893329844721,748.7906670155279,-16.050000000000068,0.0,16.050000000000068,17.238308189280335,15.732385460572923,1.095721194505526,52.283729218287334
2014-01-22,824.89,834.5,814.0,826.02,7669.6,824.89,834.5,814.0,826.02,7669.6,0.0,1.0,833.3895,36.561270488548836,906.5120409770976,760.2669590229024,-1.1299999999999955,0.0,1.1299999999999955,16.007000461474597,14.689357927674854,1.0897004852279688,52.146252198869135
2014-01-23,819.2,824.99,801.0,824.88,8309.09,819.2,824.99,801.0,824.88,8309.09,0.0,1.0,835.14,34.881204107656465,904.9024082153129,765.3775917846871,-5.689999999999941,0.0,5.689999999999941,14.863643285654986,14.046546647126648,1.058170642155343,51.41316373297468
2014-01-24,812.0,823.28,801.1,819.2,7395.01,812.0,823.28,801.1,819.2,7395.01,0.0,1.0,835.2699999999999,34.78493594102255,904.8398718820449,765.7001281179548,-7.2000000000000455,0.0,7.2000000000000455,13.80195447953677,13.557507600903318,1.0180303700229654,50.44673188002518
2014-01-25,780.0,811.74,767.02,810.95,15775.2,780.0,811.74,767.02,810.95,15775.2,0.0,1.0,832.8305,36.90927917489742,906.6490583497948,759.0119416502052,-32.0,0.0,32.0,12.816100588141287,14.874828486553083,0.861596528640791,46.282667344135476
